11153	SM115480	positive	haha.. If I\u2019ve gone\u002c I wouldn\u2019t have asked u
10447	SM113462	positive	I dun mind. You din feel very well must need to rest. good nite
10799	SM113726	positive	no worries.u ask he sure say ok lah
11756	SM112778	neutral	Daddy... I\u2019m collecting my notebook today\u002c dun fetch me at 4. I\u2019ll call u when i\u2019m ready...
11536	SM111179	neutral	Today lunch\u002c e whole team eat together at e coffee shop\u002c then we split 3 tables\u002c end me n him only at 1 table. C now i hv 2 keep myself occupy by msg u.
11103	SM111256	negative	You eaten? I am so hungry. But meeting now... And my acne got worse
11664	SM113050	neutral	She juz woke up and she\u2019s at her bf hse now... She said she\u2019ll thk where to eat den call me back...
10816	SM111172	positive	Hee hee... <*\u2019-\u2019*> thanks thanks... Hope it\u2019s all relevant... Take c??re and see you on Sunday! c\""\u002c)
12124	SM114259	neutral	Huh really then u coming str 2 my house ar... U got so much things 2 do meh...
12128	SM111382	negative	U cant pressure me\u002c i\u2019ll make u fat hee... OK lar i dun say anything let my dad cook as much as he likes.
11762	SM113542	neutral	Hmmm... But where u wana meet me first...
12184	SM111468	positive	My area seem ok mah. Ok i got to go out liao\u002c i call u at nite k..
10960	SM114752	neutral	Think we\u2019ll be going for dinner before that coz cannot tahan till after lah.
10174	SM111327	negative	I come le someone seating beside me is too dirty :(
10557	SM112894	positive	As in e original myth is solid\u002c & e taiwanese actors r good. Actually quite creative la? Xu Shi Lin blur blur one. Qing Xiao Xiao is like her granny\u002c swindler
10711	SM115630	positive	Hey hey\u002c stats only need 1 point! How\u2019s it going on for AI for you all?
10458	SM112899	positive	It is ok. you and me always like this rite? See you love you
11446	SM111285	positive	Yup...She must be so happy now..Ã
10585	SM113522	positive	Yuh so funny. Dun feel bad abt me. As I say I wont go home. I wont let u do silly things b4 me.. BYE.
11876	SM114150	positive	Beauty sleep can help ur pimples too.
10460	SM112133	negative	So sorry no reply your sms coz too busy just now.
10407	SM111706	neutral	Im in senai airport waitin for my dads russian crew\u002cthen bring then for dinner\u002chope can make it back for my baby
11287	SM115452	neutral	U can help me check ur house there or nearby there hor still got sell the monkey ma.. Macdonald one.....
11123	SM112352	neutral	hi folks\u002c rem we hav a huahui gathering at 7pm at orchard mrt tomorrow. call me if u wil b late. c u all soon.
11078	SM111969	neutral	Dun forget to help me terminate my line
10575	SM114168	neutral	Hey\u002c I think when I am ready then I sms u 2 go & check ur mail ok? I need more time.
11423	SM115540	neutral	Yup. I dont know how 2 explain.... Need something in e server 2 compile e jsp\u002c think unix dont hv. Else u can try. U create a folder in ur unix then upload ur file inside. Then u go 2 t webpage 2 c if u can view it. www.comp.nus.edu.sg/~howyijue/folder name/file.jsp
11922	SM113968	negative	Huh i cant thk of more oredi how many pages do we have?
10971	SM115149	positive	May d year of d MONKEY bring U a gorilla of wealth\u002c gibbon of wisdom\u002c apes of success\u002c chimpanzee of health... A Happy Monkey Scratching NEW YEAR to You!!
11041	SM114923	positive	they will tell u the duration u can teach\u002c 1 week\u002c 2 weeks also gd\u002c better than call u on the day
11251	SM113955	neutral	hey\u002c you free now?
11848	SM113083	negative	Ã dun need to pick ur gf?
12017	SM115489	positive	Wat makes u thk i\u2019ll fall down. But actually i thk i\u2019m quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
11654	SM113457	neutral	Hey xin... I\u2019ll go shop w u tmr... I wan go far east buy bottom...
10517	SM112102	neutral	My pay was $140\u002c once a wk\u002c 2hrs. I check net for price range. Sms u later.
11314	SM115071	neutral	Wat time u wake up. Tdy i pig again sleep until 1+.
10151	SM115212	positive	she was 1105 classmate\u002c correct\u002c nope\u002c me no item wif her\u002c juz tat we got along well
11437	SM114299	positive	Yar then can say hi... Then later can go for dinner... He like doing project...
10648	SM114033	positive	Hi.. Sorry I\u2019ve sth on\u002c i g? back first. Take a good rest
11144	SM115163	positive	Yes\u002c I intend to go everyweek\u002c but of course that\u2019s not confirmed.Hope you get well soon.May you be free from physical sufferin.
10975	SM111979	neutral	i\u2019m done liao. yay! on my way home. u want me to go pick u up? i\u2019ll call u when i\u2019m leaving the hse?
11837	SM112797	negative	Ok... The theory test? when are Ã¼ going to book? I think it\u2019s on 21 may. Coz thought wanna go out with jiayin. But she isnt free
11741	SM113421	neutral	Okie lor... Cya in class later\u002c save a seat 4 me k... :)
10319	SM115170	neutral	i was thinking about catching a movie... do u think it\u2019s a gd idea?
11056	SM111134	neutral	hey jules\u002c will u be free for soccer on sunday?  bishan braddel
12108	SM113456	neutral	Really he din say... He only told me after i msg u... Then wat u doing now?
11360	SM111654	positive	Wish u n ur family a prosperous new year\u002c good health and also may e monkey yr bring us good romance...
11084	SM114664	neutral	Hi keng onn\u002chow r u? was thinking of meeting up wif u for a meal one of these days:)
10101	SM114548	neutral	hey do u think i should dye or highlight my hair?
11236	SM113992	negative	hi\u002c i can\u2019t meet you at simei mrt this coming tue. make it next tue?
11008	SM115653	positive	hi. happy & blessed birthday! hope u had a wonderful day.
10705	SM112114	neutral	Did u ask zhu abt the henry thingy? So we going on thurs?
11486	SM111676	neutral	So wat time n where u wan meet me?
11840	SM111610	negative	Huh? 6 also cannot? Then only how many mistakes?
10806	SM115394	positive	Oh! This is sooooo nice! I am so thrilled! Huge enormous hugs from the super-delighted stella! Take care too my dear sweet sis!
10312	SM114100	neutral	Hello tomorrow\u2019s movie is at 330pm\u002c Lido\u002c so let\u2019s all meet at 2:45pm\u002c outside Lido\u2019s mos burger ok? Yew Fei you may want to meet Zab @ 744 first..
11777	SM114290	neutral	Those who din do e survey still nd to print not...
10859	SM114932	neutral	what time r u leaving school?
10430	SM114948	neutral	hey! later help me bring my books
10607	SM111687	neutral	what modules will u be taking this semester? wanna take 4264 together?
11906	SM113508	neutral	Ard 530 like dat lor. We juz meet in mrt station then Ã¼ dun haf to come out.
10972	SM115378	neutral	haha. bus spoilt. got to come down and wait for another bus.
10856	SM114829	neutral	I\u2019m going sch now.. Gimme a call when u are leaving the camp k?
10921	SM114341	neutral	so just to confirm\u002c we\u2019re meeting at 7 at marches right?
11534	SM111143	negative	Nothing but v weird lor. Got another guy can sit w us then he go squeeze w other table. Cant wait till he do something then i react mah... Must stop him first.
10315	SM113769	neutral	angela\u002c me\u002c shihui\u002c we still lack one player actually.. come join us lah
11079	SM111592	positive	Wishing you a blessed Chinese New Year to you and your family!
10868	SM112476	negative	Hey girls\u002c sorry I can?t make it tmr..How at 28th jan? it?s the wed after Chinese new year.
10052	SM113434	positive	hey i got an idea! why dun you bring a bottle of red wine instead for tomorrow?
12026	SM114320	positive	Ok that\u2019s great thanx a lot.
10789	SM111315	neutral	up 2 u loh...u wanna play in sch also can...i can book court 4 us...
10247	SM112202	positive	hmmm why don wan to check? Where u trip anyway? In ur hse or outside? Oh okie gd gd
10195	SM112209	negative	Sorry i accidentally deleted your sister and your ic and names. Pls msg me again. Anyway my mum ask wat time go airport
11259	SM114508	negative	Okie so tmr not giving her a surprise la?
11868	SM113408	neutral	Free any day but i finish at 6 on mon n thurs...
10015	SM112136	positive	hey i got a job lobang for u.. interested in surveyor job??
10643	SM112668	neutral	Eh... Got a few friends go together then ok le right?
10144	SM115105	neutral	Friday I will be out with my friends. Saturday I\u2019m test driving car and visiting cousin who had operation. Only sunday morning or noon free.
12208	SM113322	neutral	Ok. I call ur house later.
11448	SM112653	neutral	we meet at esplanade at 630
11345	SM111266	neutral	So wat time u coming to school?
10683	SM114063	positive	gt gal frens interested to do survey job on this sun\u002c5pm to 830pm? Let me know asap.Can earn abt $10 per hour
10352	SM114167	neutral	But today ur gf birthday ... U free meh ?
11729	SM112796	neutral	Hey xin ah... Wat time will u b joinin e camp?
12016	SM113009	neutral	U can call now...
11732	SM115582	neutral	Hmmm...Dun have leh... Y do u nd it... Oh u noe photographic society got meetin on wed\u002c wana go?
10774	SM113709	positive	u coming 2 sch tml? 2pm at sci canteen pink table a good time?
10364	SM114225	neutral	Make it next week then..
11596	SM112836	neutral	Tt\u2019s pink... Blue means lover... No light blue... Oh\u002c my fren sent to me\u002cso i forward to my frens oso lor...
11955	SM111682	negative	Really dun bluff me leh... U sleep early too. Nite...
10650	SM111773	negative	I\u2019m not sure\u002c it\u2019s ard 53 vs 39. I know they touched   50 mark
10192	SM115552	negative	THe doc says at least a wk before can liao. U shld take also coz other kinds of flu will come sg only not as serious but betta to be vaccined
11449	SM111866	neutral	Darren saw u then ask me. If u alone then wan do project w him i can help u ask.
11048	SM114892	neutral	so we both leave at 5 can reach clementi at same time?
11633	SM111838	neutral	Hey fen ah... Wat time u wana meet me ah...
10117	SM114188	neutral	then mama still in jackpot room ?
10639	SM114071	neutral	Guys!tmr ard 2pm can?where u feel lk goin?suggest plc?if not den muz wait til tmr jess call me at 12den she suggest\u002cbut v last min
11220	SM111419	neutral	Ya let\u2019s mit. Wad time gd for you? Leon gng later by himself.
10264	SM112998	neutral	hi\u002c pam asked us whether we want to catch infernal affairs 3 sometime next week?
11442	SM112629	neutral	Coming soon. Today four of us need to hand in project so not going lect. Later i reach sch then call u.
12198	SM113188	neutral	Hee.. Just wake up not long ago. Going to office soon. So u having ur lunch now?
11489	SM115257	neutral	U mean meeting w shuhui n ron they all? I duno. U in town do wat?
10246	SM113114	positive	SEnding a hug to make u feel warm. A smile to make sure u rem me & to wish you good nitez. Sweet dreams!
10434	SM111803	neutral	are u going to sch tml ?
11017	SM114815	negative	Hi\u002c sorry. tomorrow i\u2019m not free. i\u2019ve class the whole afternoon until 930. This is the makeup lecture. Can you come on Sat?
10715	SM114704	neutral	Hey hey\u002c that meeting tomorrow yet again changed to saturday. Timing 6pm marina mrt.. You can help me inform Mr X?
12094	SM111872	neutral	Dunno\u002c my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...
11381	SM114530	negative	U crazy ah\u002c dat day tut v diff lor\u002c tdy i went to listen. I only went for 1 tut. No time tdy\u002c lunch also didnt eat... N only left e office aft 7... Sian...
10627	SM112249	neutral	I asked lecturer already. extra 10 person is ok
10913	SM113778	neutral	i will be late tomorrow..can i meet u directly at marche instead???
11794	SM111492	negative	Haha... Sounds crazy\u002c dunno can tahan anot...
10343	SM113757	neutral	Genki got other places.. There like a bit out of location..
12142	SM113136	negative	Dun put words into my mouth\u002c i din say dat. No matter wat becomes of u i still wan k. But dun break e bed. Aiyar dun crap already lar u. Say until i hungry.
10421	SM113597	neutral	Hey! Wanna watch lords of the ring?
10139	SM115103	positive	hihi...long time no see..how are u.?
10792	SM111933	positive	not bad lah just a bit sian.where u now?
11978	SM111515	neutral	Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.
10963	SM114612	negative	Think my skill no good. Cos its not e same brand\u002c so the quantity of water and other ingredients i use is wrong\u002c so cannot harden.
10872	SM112234	positive	Happy new year. May all your wishes come true this year and stay happy always yah
11127	SM112485	neutral	Here is DARREN from the DREAM INSPIRATION.I would like to invite you a seminar on the wealth creation on this coming WEDNESDAY\u002c7pm\u002c63B BUGIS VILLAGE.
11495	SM115020	negative	Who ask u buy ericsson right... She reply u? She didnt answer my call.
12060	SM115344	neutral	Depends on where u going lor.
10300	SM113532	negative	dun kaypoh ok. i hate kaypoh pple. they r so irritatin
10958	SM115358	neutral	Have to check. Dunno it off hand now.
10995	SM112925	neutral	Ha ha i guessed yr house got no visitors ? My dad has a lot of china friends
11780	SM113835	neutral	We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
11638	SM111275	positive	Hmmm...Cant meet early... So i\u2019ll juz cya at three.... :)
10474	SM115036	negative	Dont buy ointment for me. coz I have already.
10178	SM112693	positive	A happy day for me how about you?:p
10320	SM111235	positive	well... sounds fine... i have not watch a movie for some time now... time to catch a break
11531	SM114592	positive	Me going out w my friend lor... I should congrat him 4 finally able 2 step into ur house...
11687	SM112589	positive	More obvious den mine ah... If it\u2019s nice den ok wat... Ur dad will mind izit... Oh\u002c i juz bought pretty fit\u002c i\u2019ll consider if i still wan e charles n keith.
11991	SM114582	negative	Okie but i scared u say i fat... Then u dun wan me already...
11261	SM115457	negative	Haiz... Deckie dun want to go too?
11306	SM112071	neutral	Hi is that yijue? When you free? Eric recommend
10731	SM113444	positive	Okies\u002c no problem. See ya there!
11667	SM113918	neutral	Hmmm... I dunno leh\u002c thk it\u2019s lorong 4... U meet me at braddel den walk there lor...
10755	SM115563	neutral	2molo wat tim eu go home? i need to pass the wood shreds to u. i ve class fr 4-6pm
11077	SM111281	neutral	No. I\u2019m using my brunei line. Going to but my singtel line. Was suppose to terminate the day i left but dunno why till now not yet
11893	SM114211	neutral	Ã log off 4 wat. It\u2019s sdryb8i
10316	SM113799	neutral	tonight ah.... y leh?? where u want to go??
10548	SM111645	positive	Now at Geylang Serai? crossing the \u2019bridge\u2019\u002c getting e \u2019chop\u2019 reminds me of my primary school days. Used 2 like it & moreover here is near my school. U no pray?
12122	SM115619	neutral	In one of e stores on 2nd floor... Near e escalator...
10357	SM115520	neutral	Today module bidding rd 1. can bid if have internet access. anyway\u002c i got all b\u2019s n b+. sigh\u002c but hope ur\u2019s is gd.
10124	SM111907	neutral	where u ?!?! we all here already . waiting for u
11969	SM114008	neutral	Ok but tell me half an hr b4 u come i need 2 prepare.
10026	SM111952	neutral	hey i gonna meet u all guys for a short meeting nxt wed.. i confirm wif u all the details soon..
12224	SM111433	negative	U got tell them not so loud? so do until wat time?
12151	SM115389	neutral	Dat nokia 7250i is much expensive. 7250 is abt e same with less features. U try out my phone again lor.
11232	SM115008	negative	No nid to studee cos u chose pass fail!
10835	SM113880	negative	Oh no...i was almost done shining ??r guest bk den icq hang...closed all prog\u002cgotta rewrite!:<
10450	SM111306	neutral	Morning\u002c I am in bus still sleeping?
11858	SM112851	negative	Ã neva tell me how i noe... I\u2019m not at home in da aft wat...
10490	SM115531	neutral	Don studying too hard. Take care especial health. Ok bye!
11161	SM113580	neutral	So basically U want me to write for the heartalk and wisetalk lar?
11249	SM112638	neutral	hi\u002c spotted you at the canteen just now but you were with friends so didn\u2019t bother to call out to you.
11277	SM113066	neutral	Click on ma1101\u002c then they will show all the papers. Click on the paper Ã¼ wish to view. Then on the window they will ask Ã¼ whether Ã¼ wish to view it\u002c then Ã¼
11553	SM114447	negative	Hmmm... I dunno wat time i\u2019ll finish... U meet pink first...i\u2019ll call u all when i finish...
11573	SM113184	neutral	Hey... So how... I\u2019m still in town leh... Thk i\u2019ll b done at 3... Cant go yck in time... Paiseh...
10423	SM114288	neutral	wat time is yr bdae party ?
10605	SM115425	neutral	ours short range\u002c theirs long range
10122	SM111506	neutral	u interested in coming ?
11020	SM112035	neutral	Can call me when you are awake?
11865	SM113605	neutral	Shall i get my pouch?
10957	SM112130	neutral	Hi. I\u2019m at e bus stop outside esplanade. E one opp marina sq rite?
10946	SM114897	neutral	Yo! I n hui fang going john little sale at expo this late afternoon... Wanna come?
10374	SM115332	neutral	When are we going to catch lor?
11353	SM112543	neutral	How\u2019s ur new year? I jus came back yesterday...
11637	SM112927	negative	Den wat other movies\u002c alex and emma ah... I cant go online yet\u002c my sis usin e laptop...
12006	SM111354	negative	Anyway i\u2019m going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
11805	SM113567	neutral	Hey tmr meet at bugis 930 ?
10193	SM112109	neutral	we meet at 10.30 am at Jurong mrt stat tmr\u002c k?
11851	SM114792	neutral	Wat time r Ã¼ going to xin\u2019s hostel?
10598	SM113894	neutral	oh i see.. jus curious thats all.. sure see you on tuesday then.. where do we meet?
12043	SM113035	neutral	Havent stuck at orchard in my dad\u2019s car. Going 4 dinner now. U leh? So r they free tonight?
10863	SM112423	negative	i cant go. i have a meeting on that day.
11662	SM113539	positive	U meet us tmr la... Anyway u got ur classmates w u\u002c go a bit extra leh...
11466	SM115026	neutral	U free wan go shopping?
10937	SM112317	neutral	I wld wanna go... Haven buy new clothes yet.. But supposed to meet yixin after her work\u002c tryin to change e appt with her now. Confirm with u later.
10344	SM115014	neutral	In town what.... I anything. Where you want? United square also have\u002c forum and tamp.
10725	SM112273	positive	www.nus.edu.sg then click on students. What time is your results? Hmm.. who to ask about the outing? When are we watching? This weekend? And thanks for the book!
11566	SM111519	negative	Oh...but yest i went out... Cant meet u oso.. Nxt time lor\u002c still got lotsa time..
11651	SM113159	neutral	Really... Got difference one meh... So how\u2019s ur roommate?
11856	SM114054	negative	I dunno they close oredi not... Ã v ma fan...
10867	SM113379	positive	1.Hey is space in your group still available
11116	SM111534	positive	Thanks for the info. Do you have some reference books that I can refer to for more details?
10624	SM114926	neutral	you trick me. ave is 1 point only
11349	SM113974	neutral	I still having dinner. Let u noe when i reach home.
10040	SM114098	neutral	Nope came back from lunch liao.. Anything lor. Wat time can they make it?
11965	SM113914	neutral	Now got tv 2 watch meh? U no work today?
11690	SM111511	neutral	Which lect time u bid 4? I dunno if shld take gem tis sem\u002c i might take lor\u002c u leh...
10181	SM111963	neutral	YOu have the number of the salon u did rebonding at raffles? How much u paid
11717	SM113725	neutral	Help me record betelnut beauty at 2\u002c channel u... Ur goin shoppin later?
10759	SM111691	neutral	I need to have my stats notes back. When r u free to mit up?
12164	SM112455	positive	Dat\u2019s gd. Later i meet u ard 7 k\u002c i wait for my sis to come back first.
12040	SM115066	positive	Aiyah ok wat as long as got improve can already wat...
11577	SM112314	negative	Yupz... Can walk from tanjong pagar station... But i dunno how to tell u how to walk from there...
10547	SM115188	positive	Yuh\u002c they say v. nice? v. touching. V. popular in Taiwan\u002c Korea\u002c HK\u002c & so on. That girl or guy got xue ai\u002c & 2 guys love 1 girl\u002c brother sister qiong yao sort
10078	SM112239	positive	HOT GOSSIP!!!!!!!! lyd is in love! i can\u2019t believe it... i am so happy for her!! dun tink she will be back for christmas though sighz
12161	SM112161	neutral	U want to watch movie after school tmr?
10654	SM112905	positive	Hey hey.. merry christmas.. so what time is the christmas dinner tonight? who is going too?
10902	SM114314	neutral	Heh? It\u2019s in e laundry box liao... I wash now la\u002c see can get it by tonight... Why u wanna wear jeans?
11928	SM113078	neutral	Can i meet Ã¼ at 5.. As 4 where depends on where Ã¼ wan 2 in lor..
10468	SM114238	positive	So you have to take good care yourself rite. go back remember to apply after sun lotion ok? bye
11336	SM112243	neutral	U bath already ah. U still want to come out?
10667	SM111157	neutral	yo school starts must meet for lunch k?
11439	SM112047	neutral	Cos i\u2019ll be bringing my laptop to school tml oso do project so can do wif Ã¼ all lor...
10880	SM114569	neutral	where to meet?
10984	SM113287	neutral	Ailing\u002c wad u doing today? Wanna go out?
11092	SM112422	neutral	Mtg at 4.30pm on sat. Please reply to indicate whether you can make it.
11532	SM112404	positive	\K glad t u r back. My new year ok lor. As usual\u002c go grandmas house lor. Today never go pa tuo?
12131	SM111369	neutral	Yup ok... I noe\u002c surprised u still remember... U sleep early too...
11849	SM113577	neutral	Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...
11988	SM113713	negative	Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
10939	SM114332	neutral	Dear\u002c Vj there got... But it\u2019ll turn out at telok kurau there... My fren say one...
10034	SM111697	neutral	U ask ghenglai and yongzhong whether they want to come or not lor.
10097	SM112398	negative	xuan is so petty! i hate him! PUFF!
10590	SM111756	neutral	e name card need another few daes n its $20 for 100 ok rite? will pass u once its done..
11736	SM115572	positive	Yeah... I\u2019ve got e time slot 4 stats.. Oh\u002c i\u2019ve sent email to em liao\u002c hope they\u2019ll reply asap...
11697	SM111849	neutral	Den we will still b given student price and loan rite... Hey how u noe comin nxt wk?
10702	SM113131	positive	Hi\u002c this is Nigel. I\u2019ll like to wish u a belated merry x\u2019mas. I was hoping we could meet up for a reunion dinner this sat (3 jan 04) at marina south steamboat. So pls confirm with me by wed (31 dec) whether you and your partner will be joining us. Please feel free to call me if you have any queries or suggestions. Thanks.
11082	SM112324	neutral	Please pass money to her. No cash le :P
11347	SM112792	neutral	Yup. She took very long lor\u002c haha..
10729	SM113344	neutral	we are meeting together on monday at 7.30 pm for tea/dinner. do you want to come along and join us? he is leaving for US soon
12101	SM114343	neutral	Hi elaine\u002c is today\u2019s meeting confirmed?
11820	SM115484	neutral	Today i\u2019m not workin but not free oso... Gee... Thgt u workin at ur fren\u2019s shop ?
10232	SM114591	positive	Huh? Still dun wan to slp? Its already past 12! shld slp early if u wanna break your slp cycle!
10739	SM113099	positive	This is just to test whether this function is working as it seems to be for the honours year project of Analysis of SMS efficiency
12088	SM114408	negative	Can come my room but cannot come my house cos my house still messy... Haha...
10621	SM112827	positive	Thanks Merry X\u2019mas to you too Jianbin\u002c and enjoy the rest of ur holiday! :)
11528	SM114731	neutral	Im free on sat ... Ok we watch together lor
10238	SM111392	neutral	Ok show end liao... Bedtime! Faster go slp\u002c u have to wake up early tml! Morn call at 7.55 ok?
11529	SM114355	neutral	Should b ok lor. I today really not right timing. Tomw mango or sale.
12157	SM112541	neutral	E doc is ard 2.2 Mb... So i think u got to have enough space in ur mailbox else it\u2019ll bounce back.
10326	SM113674	positive	okie lah... mine treat... but u pay hahah
11765	SM113299	positive	Oh ok... Same fate...Thk our timetable sux... But at least my tut is taught by e other lecturer\u002c he\u2019s quite nice...
10127	SM114805	positive	the extended version damn nice
10672	SM114057	negative	gal i jus realised\u002c e biddin wil close on 24th 1pm\u002c u cant see e biddin after 11am
10637	SM112284	positive	Lol enjoy your stars i got to sleep...got to work later!
12182	SM111262	positive	I hope just now didnt give u a huge shock. Very happy dat u give me a chance... Have an early nite.. :-)
10099	SM114915	neutral	i suddenly feel like doing some volunteer work this holiday. are you game for it?
12183	SM111759	neutral	I think we go lido watch k. Den u and xyan can go orchard shopping first. Show still at 930.
10703	SM113519	positive	Just heard star trek enterprise theme song\u002c faith of the heart... superb
11403	SM111267	neutral	Ã wan to cycle...
11255	SM113679	positive	haha... Ok thanks! Night!
10905	SM111333	positive	God may bless you with all the happiness
10369	SM115365	neutral	Call her now
10499	SM113970	negative	break for dinner. i am very tired coz just too hot that why tired loh. if you also tired take a nap dun too tired ok bye
10277	SM112290	neutral	xy:Later i might be going suntec or orchard\u002c u wan 2 go or not?
11923	SM111400	neutral	I thk 50 shd be ok he said plus minus 10.. Did Ã¼ leave a line in between paragraphs?
11176	SM114274	positive	Haha. I was just passing e msg for her. Ok\u002c noted. Will let her know. Hope you have a great day.
10838	SM115068	neutral	My dear\u002c see if i can study in school... Because i m quite sleepy... I wanna wait for u ga
10446	SM115015	positive	Your smile is very sweet.
10710	SM113341	negative	He said that we were unsynchronised and choreo is not good.
10194	SM115306	neutral	I already took it la. My mum so kiasu\u002c booked the jab for few weeks before jus took it last wk
